OUT ID	s01	s02	s03	s04	s05	s06	s07	s08	s09	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	sum1	sum2	phylum	class	order	family	genus	specie
OTU7029	0	1	6	1	0	0	0	0	0	1	2	1	3	1	2	0	0	3	3	0	1	0	0	1	2	0	0	2	0	2	0	5	0	0	0	0	1	1	0	0	1	0	1	3	1	2	2	2	0	0	0	0	54	26	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 LWSR-14	 norank	 norank
OTU5774	0	0	0	0	0	1	0	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	1	5	0	0	3	22	1	54	26	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Oxalobacteraceae	 Pseudoduganella	Unclassified
OTU3719	0	0	1	3	0	2	0	1	7	0	0	1	2	1	1	0	1	2	0	0	0	0	1	2	0	0	2	0	0	0	0	0	2	0	5	1	0	0	0	0	0	0	2	2	1	0	8	0	0	0	0	0	55	26	 Proteobacteria	 Gammaproteobacteria	 Legionellales	 Coxiellaceae	 Aquicella	 uncultured Aquicella sp.
OTU3711	1	1	0	1	1	0	0	1	3	1	0	0	0	0	0	6	1	0	0	0	0	0	1	0	3	0	0	0	3	2	1	1	2	2	2	3	2	0	0	0	1	0	2	1	1	1	1	0	0	0	0	0	55	26	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Pseudoxanthomonas	Unclassified
OTU4883	0	0	1	1	0	4	0	1	5	1	2	0	0	0	0	2	2	2	0	2	0	0	1	0	0	1	0	0	0	4	0	2	2	0	0	5	0	0	1	0	1	0	1	1	0	1	1	0	0	2	0	0	55	26	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Rhodospirillaceae	 uncultured	 uncultured bacterium
OTU6898	0	1	0	0	4	1	0	1	1	1	2	1	2	0	5	1	1	3	1	0	1	0	0	1	2	1	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	1	0	0	3	2	3	0	0	0	4	55	26	 Proteobacteria	 Betaproteobacteria	 TRA3-20	 norank	 norank	 norank
OTU2571	0	1	2	0	1	0	1	0	0	0	1	0	0	2	0	1	2	5	2	0	0	0	1	0	1	4	0	0	1	0	0	2	0	0	0	1	0	2	0	3	2	0	0	0	5	2	1	2	1	0	1	1	55	26	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Haliangiaceae	 Haliangium	 uncultured bacterium
OTU4998	0	1	2	0	0	3	0	0	0	0	5	0	0	0	0	0	6	1	0	1	0	0	2	0	0	1	0	1	0	1	0	0	1	0	0	6	0	0	0	0	1	3	1	0	0	3	0	0	1	2	0	4	55	26	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Haliangiaceae	 Haliangium	 uncultured bacterium
OTU5986	0	2	2	0	2	3	0	0	0	2	0	0	0	0	0	0	1	3	0	1	1	0	0	1	0	0	0	0	0	2	0	1	1	1	2	1	0	1	0	0	0	2	0	1	1	6	2	2	0	1	1	4	55	26	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 P3OB-42	 norank	 norank
OTU1376	0	1	1	1	3	2	0	2	1	1	0	0	2	2	2	1	2	0	1	1	1	0	2	0	0	0	0	0	1	0	2	3	2	0	0	3	0	1	0	0	1	0	0	1	1	2	2	2	1	0	0	1	56	27	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Erythrobacteraceae	 Altererythrobacter	 uncultured bacterium
OTU8719	2	1	0	1	2	3	0	0	1	1	3	0	0	0	2	1	4	0	1	1	1	0	1	2	1	0	0	0	1	2	0	1	0	0	0	0	2	1	1	0	1	1	0	1	0	5	1	2	0	0	1	1	56	27	 Proteobacteria	 Deltaproteobacteria	 Bdellovibrionales	 Bdellovibrionaceae	 Bdellovibrio	 uncultured bacterium
OTU2530	0	1	1	0	4	3	0	1	0	1	0	0	1	1	0	2	0	0	1	1	1	0	2	0	2	1	1	0	0	0	1	1	1	4	2	4	1	0	0	0	3	0	1	1	1	1	3	0	0	0	1	0	56	27	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Phaselicystidaceae	 Phaselicystis	 uncultured bacterium
OTU1229	0	0	3	0	0	0	1	0	0	1	2	0	3	1	0	1	2	1	0	1	1	1	2	0	0	0	0	1	0	1	0	4	1	0	0	0	1	1	2	0	1	1	1	3	0	6	1	3	0	0	1	3	57	27	 Proteobacteria	 Deltaproteobacteria	 Oligoflexales	 norank	 norank	 norank
OTU6056	0	1	1	0	2	1	0	1	1	1	0	0	0	1	1	1	0	0	1	0	0	0	4	0	1	2	0	0	0	2	0	1	2	1	4	2	0	0	1	11	2	0	0	0	4	0	2	0	0	0	0	0	57	27	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae	 Filomicrobium	 uncultured bacterium
OTU1640	1	0	0	1	0	1	0	1	0	0	0	4	4	0	0	3	0	0	0	1	5	0	1	1	0	7	0	0	0	1	2	0	0	0	0	3	0	1	5	2	0	0	2	0	0	1	1	2	0	0	0	0	57	27	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Sandaracinaceae	 uncultured	 uncultured bacterium
OTU5114	0	1	1	0	2	2	1	1	5	0	1	1	0	1	2	0	0	0	0	0	0	0	1	2	1	0	2	1	1	0	1	0	1	4	2	0	0	0	1	1	4	0	2	0	3	0	2	0	1	0	0	1	57	27	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiales Incertae Sedis	 Bauldia	 uncultured bacterium
OTU401	0	1	1	1	1	1	2	0	0	1	0	0	0	2	5	1	1	0	3	1	0	0	1	1	2	2	0	1	1	0	4	0	2	1	0	1	2	1	0	0	1	1	1	0	0	1	2	2	0	0	1	0	57	27	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Acetobacteraceae	 uncultured	 uncultured bacterium
OTU4034	0	3	0	2	4	3	0	0	1	0	1	0	1	1	4	1	1	0	0	1	0	0	0	2	2	0	0	1	0	0	2	1	2	0	2	4	1	0	1	0	0	2	2	1	1	0	0	1	0	0	0	2	57	27	 Proteobacteria	 Betaproteobacteria	 TRA3-20	 norank	 norank	 norank
OTU7866	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	2	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	29	0	0	0	0	0	57	27	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Pseudovibrio	 uncultured bacterium
OTU3041	0	6	0	0	2	2	1	0	0	0	0	0	1	0	2	0	1	2	2	1	1	0	0	2	0	1	1	1	0	0	0	0	0	3	2	0	5	0	0	0	1	1	3	1	0	2	2	1	0	0	1	0	57	27	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 CCU22	 norank	 norank
OTU5716	1	3	0	0	2	0	0	1	0	2	0	0	3	1	1	6	0	4	1	0	2	0	1	2	1	0	0	0	1	0	1	1	5	1	1	1	0	0	1	0	0	1	0	0	1	1	1	1	0	0	1	0	57	27	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Phaselicystidaceae	 Phaselicystis	Unclassified
OTU2209	0	1	0	1	0	7	0	3	1	6	2	0	1	0	0	0	2	1	0	1	0	0	1	0	0	0	1	2	0	2	0	1	1	0	1	3	0	0	0	0	6	0	1	0	1	1	0	0	0	1	1	1	58	27	 Proteobacteria	 Alphaproteobacteria	 DB1-14	 norank	 norank	 norank
OTU8056	0	3	1	1	7	4	0	1	1	1	1	0	0	2	4	3	0	1	0	0	2	2	1	2	0	1	0	0	0	0	1	1	2	2	2	1	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	0	58	27	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Xanthobacteraceae	 Pseudolabrys	 uncultured bacterium
OTU7072	2	0	1	1	1	7	0	4	4	2	0	0	0	0	0	0	1	1	0	1	2	0	0	1	0	0	0	0	2	2	0	0	1	4	2	3	0	0	0	1	2	0	2	2	0	0	1	0	0	0	1	0	58	27	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 SM2D12	 norank	 norank
OTU4780	2	1	0	2	0	2	0	0	1	1	0	1	0	2	2	0	2	1	0	0	2	0	3	0	0	0	1	2	2	2	0	1	2	0	0	5	0	1	0	1	1	0	1	0	0	0	8	1	0	0	0	0	58	27	 Proteobacteria	 Alphaproteobacteria	 OCS116 clade	 norank	 norank	 norank
OTU5886	0	0	3	0	2	1	0	0	1	0	2	0	2	1	0	0	2	1	1	0	0	2	0	2	1	2	0	0	0	0	0	0	0	0	0	0	8	1	1	5	1	1	0	1	3	0	0	0	0	0	6	2	58	27	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Methylobacteriaceae	 Methylobacterium	 uncultured bacterium
OTU4960	0	2	1	2	1	2	0	1	2	1	1	0	0	1	2	2	1	0	0	0	1	1	4	1	0	0	0	1	0	2	1	1	1	2	2	3	0	1	0	0	1	0	0	1	1	1	3	0	0	2	0	0	58	27	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiales Incertae Sedis	 Nordella	 uncultured bacterium
OTU8215	0	0	0	0	2	0	1	0	0	1	0	0	6	3	2	0	0	1	2	0	0	1	0	1	1	0	1	0	0	0	1	1	1	4	1	1	0	2	1	0	2	1	0	0	0	2	5	1	1	0	4	0	58	27	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Rhodospirillales Incertae Sedis	 Candidatus Alysiosphaera	 uncultured bacterium
OTU1800	0	2	1	0	0	1	1	0	1	1	2	0	2	2	1	0	0	1	1	0	2	2	0	3	1	2	3	4	0	0	0	0	2	1	2	1	0	2	0	1	0	1	0	2	0	0	2	0	0	2	0	1	58	27	 Proteobacteria	 Deltaproteobacteria	 Oligoflexales	 norank	 norank	 norank
OTU1740	0	2	1	0	8	5	1	0	1	3	0	0	3	1	2	1	0	1	1	0	0	0	2	1	1	0	0	1	0	1	0	0	2	2	0	1	0	0	1	1	1	0	2	0	1	2	1	1	0	0	0	1	59	27	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiales Incertae Sedis	 Rhizomicrobium	 uncultured bacterium
OTU7344	2	0	0	1	2	0	1	3	0	1	0	0	0	2	1	2	0	1	0	0	0	0	1	3	2	1	0	0	0	0	1	0	1	0	3	3	2	0	1	0	2	1	2	0	0	4	2	2	0	3	1	0	59	27	 Proteobacteria	 Betaproteobacteria	 TRA3-20	 norank	 norank	 norank
OTU7469	1	2	0	1	3	0	0	0	3	1	1	0	0	1	2	3	2	2	3	0	0	0	0	0	0	3	0	3	0	1	0	0	3	2	3	1	1	0	1	3	0	0	1	0	1	1	1	1	1	0	1	0	59	27	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiales Incertae Sedis	 Bauldia	 uncultured bacterium
OTU6554	0	1	1	0	2	5	1	0	0	1	0	3	0	2	1	1	0	2	0	0	0	1	0	0	1	1	0	2	0	1	0	1	0	1	5	0	0	0	1	0	0	0	0	0	1	11	1	3	1	0	0	0	59	27	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	 Caenimonas	Unclassified
OTU511	2	1	0	0	3	5	1	0	1	1	1	1	0	0	0	1	0	2	0	0	1	0	2	2	0	2	1	1	1	2	1	2	2	0	3	2	0	0	1	0	0	0	1	0	0	1	0	3	0	1	1	1	59	27	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Cystobacteraceae	 Anaeromyxobacter	 uncultured bacterium
OTU6150	0	0	0	0	2	6	1	1	3	0	1	1	0	1	2	0	2	0	1	1	1	0	2	1	0	0	1	3	1	2	0	1	3	1	3	3	1	0	0	0	2	0	1	0	1	0	2	1	0	0	1	0	60	28	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Solimonadaceae	 Fontimonas	Unclassified
OTU7825	0	4	0	0	5	0	0	0	1	2	2	0	1	0	1	1	2	2	0	0	0	0	3	1	1	2	0	3	1	1	0	0	4	3	2	4	0	0	0	0	0	0	0	0	1	2	0	1	2	0	1	0	60	28	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae	 uncultured	Unclassified
OTU492	1	2	2	2	5	3	0	1	1	1	3	0	1	1	1	2	0	0	2	0	0	1	1	0	0	2	1	0	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	1	0	3	2	3	0	2	0	2	60	28	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingomonas	 uncultured bacterium
OTU5585	0	0	3	2	0	0	0	1	1	0	2	0	1	1	2	2	1	1	4	0	2	2	0	0	2	3	1	2	1	0	0	1	2	1	0	0	0	1	5	0	0	0	0	1	1	0	1	1	1	3	0	0	60	28	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae	 Caulobacter	 uncultured bacterium
OTU2263	0	1	1	2	3	2	0	3	0	3	2	0	1	2	0	2	0	0	1	0	0	0	1	0	1	0	1	0	0	2	0	0	2	0	3	1	0	0	1	0	3	3	0	0	0	1	2	3	0	0	4	0	60	28	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Rhodanobacter	 uncultured bacterium
OTU1785	4	0	1	0	0	3	1	1	1	1	0	0	1	0	4	1	1	1	1	1	4	0	0	0	1	0	2	1	0	1	0	2	0	0	2	1	0	0	0	2	4	1	2	2	1	1	1	1	1	0	0	0	61	28	 Proteobacteria	 Gammaproteobacteria	 Chromatiales	Unclassified	Unclassified	Unclassified
OTU1603	0	1	3	2	2	2	0	0	1	1	1	1	4	1	2	1	1	5	3	0	0	3	0	0	2	2	0	1	0	1	1	1	0	2	1	0	1	1	1	0	1	1	0	0	1	0	2	1	1	0	0	2	61	28	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Acetobacteraceae	 Acidicaldus	Unclassified
OTU3609	0	2	0	0	3	2	1	0	2	1	2	0	0	2	3	1	0	5	0	0	0	0	0	2	0	0	0	0	1	1	1	0	2	3	2	3	2	0	1	1	0	0	0	1	1	2	1	1	0	3	0	1	61	28	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Polyangiaceae	 Sorangium	 uncultured bacterium
OTU6935	1	2	2	0	1	3	1	2	0	0	2	0	0	2	1	3	0	2	0	1	0	0	1	1	1	0	0	3	0	0	0	1	2	3	4	2	0	0	1	0	1	1	0	0	2	3	1	0	0	0	1	2	61	28	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Hyphomonadaceae	 Woodsholea	 uncultured bacterium
OTU2423	0	3	0	2	4	1	1	1	0	1	1	0	1	0	0	0	7	1	0	1	0	0	2	1	0	2	0	1	1	1	0	0	1	0	0	5	0	0	2	0	2	0	0	2	1	2	0	3	1	0	0	0	61	28	 Proteobacteria	 Deltaproteobacteria	 GR-WP33-30	 norank	 norank	 norank
OTU3489	0	3	0	0	2	2	0	1	0	1	1	1	1	0	2	3	0	1	1	0	1	0	2	5	1	1	1	0	0	0	0	1	3	1	2	3	0	1	1	1	0	3	0	0	0	2	0	2	0	0	1	2	61	28	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Polyangiaceae	 Polyangium	Unclassified
OTU7166	1	3	1	0	1	4	2	5	0	0	0	0	1	2	0	0	1	0	1	1	0	1	1	2	1	1	0	4	0	2	0	0	2	0	1	3	2	0	0	0	1	5	0	4	1	0	0	1	0	0	0	0	61	28	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Polyangiaceae	 Sorangium	 uncultured bacterium
OTU8580	3	0	4	2	0	2	4	0	0	1	0	0	5	1	2	3	0	2	1	0	2	1	1	0	0	3	0	0	0	0	0	0	0	0	1	0	1	6	0	0	0	3	1	4	1	2	0	0	1	0	0	0	61	28	 Proteobacteria	 Deltaproteobacteria	 Oligoflexales	 norank	 norank	 norank
OTU4108	1	0	0	0	1	3	1	2	3	1	1	1	1	0	1	2	0	0	0	0	4	1	0	0	2	1	1	0	0	1	1	1	2	0	1	3	1	0	0	1	2	0	2	0	0	2	2	4	0	0	1	1	61	28	 Proteobacteria	 Deltaproteobacteria	 Oligoflexales	 Oligoflexaceae	 norank	 norank
OTU7121	0	1	0	2	1	2	0	3	2	0	0	4	0	1	2	2	0	0	0	1	2	0	2	0	0	0	2	0	0	2	0	1	1	1	12	2	0	0	0	1	0	0	3	0	0	0	3	0	0	0	0	2	62	28	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhodobiaceae	 Parvibaculum	 uncultured alpha proteobacterium
OTU159	0	2	3	0	1	0	0	2	1	1	3	0	0	0	0	1	2	0	0	2	1	0	1	2	0	0	0	0	0	1	0	1	2	6	0	2	3	0	0	1	0	0	1	0	1	1	1	2	0	4	1	2	62	28	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	Unclassified	Unclassified	Unclassified
OTU4072	0	0	0	0	0	1	0	0	1	0	0	0	2	7	0	3	2	0	0	0	2	2	1	1	2	4	0	0	1	0	3	2	2	2	1	0	1	3	0	1	2	3	2	0	0	0	2	1	1	0	0	0	62	28	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 ML80	 norank	 norank
OTU1274	0	0	3	0	0	0	0	0	1	0	2	1	0	0	0	1	0	1	3	0	0	0	1	0	0	0	2	0	1	0	0	1	0	0	0	0	3	2	1	0	1	0	11	0	1	0	1	0	0	0	10	3	62	28	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae	 Brevundimonas	 uncultured bacterium
OTU8518	0	2	0	0	0	1	0	0	7	1	1	1	0	0	2	1	2	0	1	0	2	1	4	0	0	0	1	0	1	0	1	1	2	1	1	0	0	0	0	2	2	0	1	2	1	0	4	1	1	1	1	1	62	28	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Phyllobacteriaceae	 Mesorhizobium	 uncultured bacterium
OTU5467	0	2	0	0	0	1	0	3	0	1	1	0	0	3	2	1	1	4	1	1	1	0	1	2	2	0	0	0	1	0	0	0	1	1	0	5	2	0	1	0	1	2	0	0	0	1	2	1	3	0	2	1	62	28	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Sandaracinaceae	 uncultured	Unclassified
OTU5779	1	1	0	2	1	0	0	0	9	0	0	0	0	1	0	0	1	0	2	1	2	0	2	0	1	1	1	0	0	1	0	3	3	4	1	0	0	0	0	3	2	0	0	0	1	0	5	2	1	0	0	0	62	28	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Luteimonas	Unclassified
OTU4294	0	1	0	1	2	0	1	2	1	0	2	1	1	0	4	1	1	1	0	1	3	0	1	0	0	1	0	2	1	0	1	0	3	6	1	2	1	0	0	0	1	3	1	2	1	2	0	1	0	1	1	0	63	28	 Proteobacteria	 Deltaproteobacteria	 Syntrophobacterales	 Syntrophobacteraceae	 Desulfovirga	Unclassified
OTU8254	0	1	0	0	3	0	1	0	2	1	1	1	1	0	2	3	2	3	0	1	0	2	1	2	1	4	0	0	0	0	0	0	1	0	4	1	0	1	2	2	1	1	1	0	1	0	2	4	1	0	1	0	63	28	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae	 Rhodoplanes	 uncultured Rhodoplanes sp.
OTU8646	0	1	0	2	4	0	0	0	1	0	1	0	1	2	2	3	0	3	2	1	0	0	1	2	2	1	0	1	0	0	1	0	2	2	3	3	2	2	1	1	1	0	0	1	1	0	1	1	0	1	1	1	63	28	 Proteobacteria	 Betaproteobacteria	 SC-I-84	 norank	 norank	 norank
OTU5791	0	0	4	2	3	1	0	5	1	11	1	1	1	1	2	1	1	0	0	1	0	0	3	0	0	0	0	1	0	1	0	0	0	1	2	4	0	0	1	0	1	0	0	0	0	1	2	1	0	0	0	0	63	28	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 BIrii41	 norank	 norank
OTU7256	2	0	2	2	0	2	0	0	4	2	0	0	1	3	1	1	1	0	0	1	2	1	2	0	0	2	6	0	1	1	1	1	2	0	0	1	0	1	0	0	0	2	2	4	1	0	5	0	0	0	0	0	64	29	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Rhodospirillaceae	 Thalassobaculum	 uncultured bacterium
OTU7427	2	1	0	2	1	4	0	0	6	2	1	0	0	0	1	1	3	0	0	1	1	0	3	0	0	0	1	0	1	0	1	2	2	3	3	1	0	0	0	2	0	0	0	0	1	2	6	0	0	0	0	0	64	29	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Luteimonas	 uncultured compost bacterium
OTU2617	1	0	0	2	6	1	1	2	3	1	0	0	1	0	1	6	0	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0	2	1	1	0	1	1	1	0	3	4	0	1	1	0	4	1	0	3	0	0	64	29	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Pseudoxanthomonas	Unclassified
OTU4393	0	1	1	1	0	0	1	0	11	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	3	0	1	0	0	0	4	2	1	3	1	0	0	2	2	2	0	0	0	1	5	1	0	0	1	0	64	29	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 uncultured	 uncultured bacterium
OTU2963	0	0	2	1	1	1	2	2	3	0	0	1	4	1	1	1	1	3	1	0	6	0	1	2	0	1	1	0	0	0	1	2	1	1	2	0	1	0	1	1	0	3	0	5	1	0	0	1	0	0	1	2	64	29	 Proteobacteria	 Deltaproteobacteria	 Desulfobacterales	 Nitrospinaceae	 uncultured	 uncultured bacterium
OTU4561	0	2	2	1	4	2	1	0	0	0	0	0	1	3	2	1	0	2	0	1	1	0	3	2	2	0	0	0	0	0	2	0	1	5	0	3	1	2	1	0	1	1	1	1	1	2	0	1	0	1	2	1	64	29	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Myxococcaceae	 uncultured	 uncultured bacterium
OTU8430	0	2	1	0	1	1	1	2	0	0	1	0	1	1	2	1	1	2	0	1	0	2	0	2	3	1	0	1	0	0	0	2	3	1	1	3	2	2	1	1	1	7	0	1	0	2	2	0	1	0	0	0	64	29	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Sandaracinaceae	 uncultured	 uncultured bacterium
OTU2256	0	0	3	8	0	2	0	0	0	0	0	0	0	1	5	0	0	0	1	0	5	0	2	0	0	0	1	0	0	1	0	3	2	2	1	1	0	0	1	5	0	0	0	0	0	0	8	3	0	0	0	0	64	29	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae	 Brevundimonas	Unclassified
OTU7262	1	0	0	2	0	5	0	3	0	0	0	0	0	2	0	0	3	5	0	0	0	0	0	0	2	6	0	3	0	2	0	7	0	0	0	2	3	1	0	0	1	6	0	2	1	1	0	0	0	0	1	0	64	29	 Proteobacteria	 Deltaproteobacteria	 Oligoflexales	 norank	 norank	 norank
OTU2962	0	2	0	0	0	0	0	0	14	0	0	0	1	0	23	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	64	29	 Proteobacteria	 Gammaproteobacteria	 Cellvibrionales	 Cellvibrionaceae	 Simiduia	 uncultured bacterium
OTU5154	1	1	3	1	1	1	1	6	1	0	1	1	0	5	5	1	1	0	0	0	1	2	0	0	0	2	0	0	1	0	1	1	2	2	1	0	0	0	1	1	1	1	0	0	1	0	0	1	5	2	1	1	65	29	 Proteobacteria	 Deltaproteobacteria	 GR-WP33-30	 norank	 norank	 norank
OTU134	2	1	2	2	0	0	3	0	7	0	2	3	1	0	0	1	0	1	3	0	0	5	2	0	1	1	0	0	1	0	0	6	0	0	0	0	0	1	0	1	0	0	1	0	0	2	0	0	1	6	0	0	65	29	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 Mitochondria	 norank	 norank
OTU5305	0	1	3	0	0	0	1	2	1	0	2	0	5	1	1	2	0	1	0	0	1	1	2	1	2	0	0	0	1	0	1	2	1	0	1	0	0	3	0	0	1	1	0	6	5	0	1	1	2	0	2	0	65	29	 Proteobacteria	 Gammaproteobacteria	 Legionellales	 Coxiellaceae	 norank	 norank
OTU945	0	1	0	0	1	2	1	4	0	0	0	0	1	1	4	1	0	3	1	0	1	1	1	1	1	4	0	4	2	2	1	0	2	4	1	0	2	0	1	1	4	1	1	0	0	1	0	2	1	0	0	0	65	29	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae	 Rhodomicrobium	 uncultured bacterium
OTU5858	2	4	1	0	9	1	0	1	0	1	0	0	1	1	2	1	1	2	1	1	0	0	0	1	2	0	0	0	1	0	1	1	1	4	3	2	0	0	1	0	3	2	2	1	0	2	0	1	0	0	1	0	65	29	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Polyangiaceae	 Byssovorax	Unclassified
OTU6539	0	1	1	1	3	1	2	0	0	0	0	2	4	5	1	0	2	5	0	0	1	0	0	1	1	0	0	0	0	0	0	2	0	1	0	1	0	4	1	0	1	3	0	8	0	2	1	0	1	0	1	2	66	29	 Proteobacteria	 Gammaproteobacteria	 Legionellales	 Coxiellaceae	 Aquicella	 uncultured bacterium
OTU5533	0	0	2	1	0	0	1	1	1	0	0	0	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	1	2	1	0	0	0	0	0	1	0	0	0	1	3	0	4	0	28	0	66	29	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae	 Brevundimonas	Unclassified
OTU6888	1	0	0	0	2	0	0	2	1	0	0	0	0	1	0	1	5	0	5	0	1	1	0	0	0	11	0	1	1	1	0	1	1	1	0	1	1	0	1	1	1	11	3	0	1	0	0	1	1	0	0	1	66	29	 Proteobacteria	 Alphaproteobacteria	 DB1-14	 norank	 norank	 norank
OTU4297	0	1	2	1	5	2	1	0	1	3	1	4	1	2	2	1	1	1	0	1	3	2	2	1	2	0	1	0	0	0	0	0	2	0	2	1	3	0	1	1	2	2	0	1	0	2	0	2	1	0	0	0	66	29	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingomonas	 uncultured bacterium
OTU3156	0	1	2	1	3	3	1	2	1	0	2	0	0	0	4	1	1	0	2	1	0	0	2	0	1	2	0	1	1	0	0	0	1	1	0	1	3	1	2	2	1	2	1	2	0	4	1	2	1	2	1	0	66	29	 Proteobacteria	 Deltaproteobacteria	 Bdellovibrionales	 Bdellovibrionaceae	 Bdellovibrio	 uncultured bacterium
OTU6878	1	0	2	1	2	0	4	0	0	0	1	0	1	3	0	1	0	1	2	1	4	1	0	1	0	3	0	0	0	1	1	0	2	0	4	3	3	3	1	0	4	0	2	2	0	1	1	1	0	0	0	0	66	29	 Proteobacteria	 Deltaproteobacteria	 Syntrophobacterales	 Syntrophobacteraceae	 uncultured	 uncultured bacterium
OTU5931	0	4	0	0	3	0	0	1	5	1	1	0	0	0	3	1	0	1	1	1	1	0	0	1	1	0	0	4	0	2	1	0	2	4	3	2	2	0	0	1	1	1	0	0	0	0	8	0	0	0	1	0	66	29	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadales Incertae Sedis	 Acidibacter	 uncultured bacterium
